generator_id,a_i,b_i,pmin,pmax
4725,10.49,0.00846,46.62,136.98
4726,5.01,0.02915,44.1,199.16
4727,27.88,0.02553,33.19,102.16
4728,26.1,0.01011,30.81,88.77
4729,23.56,0.00965,47.23,212.38
4730,9.2,0.00814,47.3,197.19
4731,8.01,0.00846,48.77,173.55
4732,6.69,0.0237,15.02,135.19
4733,23.1,0.01674,16.42,141.03
4734,28.22,0.02457,37.07,152.62
4735,15.76,0.02366,31.66,140.59
4736,7.98,0.02012,10.74,135.69
4737,17.81,0.02216,12.48,141.76
4738,13.72,0.00546,45.52,199.31
4739,14.37,0.01279,44.75,201.43
4740,20.53,0.02095,24.29,130.93
4741,22.97,0.00523,45.64,157.67000000000002
4742,7.77,0.00582,33.75,139.8
4743,5.89,0.0263,42.24,172.72
4744,29.86,0.0221,27.1,145.1
4745,10.82,0.01163,14.54,197.98
4746,6.35,0.0222,27.35,181.79999999999998
4747,9.75,0.02481,28.29,213.09
4748,5.97,0.01267,32.04,188.41
4749,14.8,0.0059,14.22,209.87
4750,25.06,0.02832,49.66,195.02
4751,13.53,0.01363,19.77,214.3
4752,16.1,0.00766,17.94,91.67
4753,21.89,0.0173,31.07,88.94
4754,17.72,0.02421,31.49,168.36
4755,26.54,0.01054,27.59,225.11
4756,26.65,0.01174,40.88,153.52
4757,5.25,0.01107,30.67,112.48
4758,24.45,0.02979,34.39,162.62
4759,16.52,0.00994,38.95,186.26999999999998
4760,29.72,0.01939,11.0,108.28
4761,17.08,0.02813,32.83,190.05
4762,29.67,0.00867,45.37,241.64000000000001
4763,23.86,0.02927,10.7,195.23999999999998
4764,11.22,0.02869,26.21,119.94999999999999
4765,18.46,0.02711,47.05,146.06
4766,29.8,0.01036,24.13,129.86
4767,26.44,0.02085,28.35,137.53
4768,7.43,0.02402,49.26,114.31
4769,22.66,0.02965,17.97,182.26
4770,13.64,0.00951,12.61,117.41
4771,5.17,0.02415,44.38,226.35
4772,15.09,0.01347,44.74,233.78
4773,10.87,0.00939,28.88,82.53999999999999
4774,25.47,0.01553,30.57,228.85
4775,13.43,0.02485,43.43,199.93
4776,25.69,0.01662,39.54,167.6
4777,5.01,0.01844,20.61,129.04000000000002
4778,12.7,0.02988,10.68,138.46
4779,11.03,0.01498,29.19,127.88
4780,10.84,0.02039,44.36,187.76
4781,6.7,0.01413,45.83,109.78
4782,9.68,0.01482,48.25,191.42
4783,18.89,0.02239,45.18,136.48
4784,12.28,0.02845,33.2,85.85
4785,15.43,0.01856,27.78,160.69
4786,14.42,0.02421,40.99,177.76000000000002
4787,26.9,0.00723,39.59,153.57999999999998
4788,27.63,0.01028,31.53,92.37
4789,17.32,0.01755,13.49,197.49
4790,13.25,0.0055,47.04,188.75
4791,7.67,0.01132,28.22,95.58
4792,28.84,0.01794,24.53,151.17000000000002
4793,6.51,0.00537,35.18,159.77
4794,12.44,0.01161,36.95,96.01
4795,12.45,0.01785,18.43,159.46
4796,13.01,0.01933,43.48,214.73
4797,9.11,0.02814,21.6,183.95
4798,24.58,0.02113,17.47,97.92
4799,8.06,0.01537,26.26,205.6
4800,20.87,0.02826,39.22,140.6
4801,8.1,0.02462,48.62,240.6
4802,6.76,0.01,42.37,103.13
4803,27.74,0.00827,47.61,170.54000000000002
4804,9.75,0.0219,15.62,155.19
4805,25.53,0.019,12.85,100.0
4806,18.62,0.02474,32.31,198.02
4807,6.95,0.02347,21.61,165.64
4808,28.89,0.02063,43.12,95.84
4809,11.17,0.02966,36.88,178.14
4810,26.49,0.01834,48.83,172.55
4811,9.22,0.00783,20.19,99.59
4812,26.35,0.02571,29.43,228.79000000000002
4813,5.33,0.0113,30.05,214.62
4814,17.79,0.02443,19.57,113.44999999999999
4815,24.24,0.02893,33.6,164.76
4816,28.37,0.02242,27.73,125.21000000000001
4817,27.73,0.0199,27.87,194.19
4818,25.49,0.01651,24.51,214.06
4819,27.2,0.01411,10.68,114.5
4820,9.98,0.01383,30.88,201.72
4821,12.1,0.02091,23.41,148.17000000000002
4822,12.22,0.02378,10.05,119.53999999999999
4823,14.43,0.02196,22.32,213.07999999999998
4824,14.83,0.00996,21.15,147.71
4825,18.61,0.01735,25.74,145.85
4826,9.0,0.02479,15.27,166.14000000000001
4827,22.28,0.01689,30.31,119.5
4828,9.19,0.01842,37.7,136.42000000000002
4829,12.76,0.02428,35.21,225.02
4830,17.58,0.02153,42.15,193.93
4831,24.91,0.01523,28.08,202.07999999999998
4832,23.49,0.02739,30.76,121.43
4833,21.14,0.00906,42.42,173.99
4834,8.89,0.02989,27.11,222.82
4835,18.68,0.00797,38.06,135.87
4836,7.19,0.00537,27.38,101.44999999999999
4837,14.43,0.02725,26.71,153.34
4838,15.34,0.01112,40.41,148.57999999999998
4839,6.0,0.02324,16.99,90.92999999999999
4840,11.85,0.02528,23.54,206.82
4841,28.89,0.02647,18.97,217.58
4842,28.84,0.02979,24.36,159.64999999999998
4843,13.81,0.01235,19.21,185.41
4844,6.08,0.02276,33.18,212.04000000000002
4845,9.48,0.00788,41.93,197.08
4846,14.81,0.01517,41.46,98.08
4847,28.69,0.0262,24.58,98.23
4848,8.53,0.01419,49.55,110.19999999999999
4849,24.09,0.01978,33.75,85.22999999999999
4850,7.72,0.01759,25.98,121.88000000000001
4851,29.53,0.02115,43.42,152.26999999999998
4852,14.54,0.02932,39.19,125.34
4853,24.38,0.00639,39.97,99.66
4854,13.56,0.01935,17.85,147.32999999999998
4855,20.69,0.02658,28.73,119.73
4856,9.8,0.01703,44.47,213.88
4857,8.65,0.00696,30.16,81.37
4858,28.45,0.01901,37.34,213.72
4859,27.94,0.0133,33.52,226.73000000000002
4860,27.19,0.00887,43.69,201.10999999999999
4861,20.64,0.02623,21.38,181.43
4862,25.21,0.01804,33.02,223.05
4863,6.73,0.02833,14.93,96.28999999999999
4864,13.37,0.02515,37.61,236.79000000000002
4865,12.84,0.02232,39.28,205.3
4866,20.89,0.00513,11.71,170.70000000000002
4867,13.9,0.0157,37.03,141.19
4868,8.71,0.00994,26.59,158.46
4869,19.91,0.02777,14.96,163.05
4870,25.36,0.00936,26.8,169.85000000000002
4871,14.55,0.01215,17.77,173.52
4872,8.31,0.01792,26.62,88.98
4873,9.92,0.01158,25.37,128.72
4874,10.94,0.01025,39.54,154.64
4875,12.5,0.01998,40.97,130.06
4876,21.07,0.00722,34.28,110.17
4877,20.02,0.00645,10.91,81.75
4878,22.4,0.01431,47.24,152.2
4879,14.06,0.02302,37.45,161.47
4880,25.6,0.01887,11.37,70.82000000000001
4881,10.1,0.01557,42.75,234.72
4882,16.73,0.01914,18.01,182.79999999999998
4883,25.02,0.01414,33.17,192.8
4884,9.5,0.0284,28.67,104.60000000000001
4885,7.75,0.00637,26.79,167.35999999999999
4886,27.09,0.02183,45.59,175.05
4887,13.57,0.02728,27.49,224.86
4888,22.1,0.0251,13.01,175.16
4889,5.63,0.0096,47.87,184.23000000000002
4890,22.25,0.0124,46.82,224.44
4891,12.9,0.02293,37.38,110.64000000000001
4892,6.39,0.00711,28.72,81.0
4893,20.25,0.0253,13.71,167.25
4894,11.02,0.02297,41.63,106.38
4895,14.67,0.02324,13.02,80.33999999999999
4896,7.01,0.00751,12.74,174.44
4897,8.68,0.02294,31.5,122.08
4898,12.45,0.022,16.41,160.7
4899,7.24,0.02577,10.31,197.92000000000002
4900,27.77,0.00604,26.92,124.39
4901,5.15,0.00558,15.49,98.05999999999999
4902,17.1,0.01433,16.42,82.4
4903,8.08,0.00872,13.08,82.64999999999999
4904,12.69,0.01896,18.2,77.53
4905,28.15,0.02793,38.62,101.77
4906,9.04,0.01479,42.36,157.16
4907,29.15,0.02612,28.1,126.22999999999999
4908,10.14,0.00501,30.26,186.23999999999998
4909,23.54,0.00921,11.31,191.85
4910,18.67,0.00576,12.77,180.49
4911,27.11,0.0132,20.3,149.9
4912,18.85,0.0277,31.76,97.13000000000001
4913,18.36,0.00742,39.58,196.05
4914,9.89,0.02016,34.2,138.62
4915,9.16,0.01629,25.69,88.54
4916,27.91,0.02846,14.73,191.1
4917,13.2,0.00806,41.23,141.96
4918,14.3,0.0103,24.55,107.28999999999999
4919,24.0,0.00574,39.44,220.16
4920,13.47,0.01585,30.52,215.84
4921,28.8,0.01195,39.55,140.39999999999998
4922,23.45,0.02675,46.29,149.51
4923,19.94,0.02012,46.84,183.78
4924,27.02,0.02035,31.4,191.42000000000002
4925,6.24,0.0183,30.46,89.93
4926,11.43,0.0073,20.63,159.63
4927,16.63,0.01613,47.43,240.35
4928,10.67,0.02999,28.32,117.63
4929,23.6,0.02588,15.1,201.42
4930,27.98,0.02734,27.31,219.84
4931,15.59,0.02558,15.08,105.45
4932,13.55,0.00758,30.1,193.23
4933,29.04,0.01069,32.45,118.27
4934,16.12,0.00508,23.51,184.14999999999998
4935,17.23,0.01259,12.87,182.48000000000002
4936,13.79,0.00772,47.74,134.82
4937,27.74,0.01682,40.93,198.31
4938,19.22,0.02193,43.56,215.38
4939,24.05,0.02686,24.67,128.46
4940,25.3,0.02373,40.43,115.59
4941,13.55,0.02846,29.41,93.2
4942,15.84,0.00635,18.04,154.35
4943,26.21,0.0053,14.98,211.69
4944,14.08,0.02153,23.8,197.24
4945,24.85,0.01223,15.5,130.88
4946,28.52,0.01134,49.93,180.42000000000002
4947,20.58,0.01327,11.97,103.9
4948,23.54,0.01174,27.65,102.10999999999999
4949,25.13,0.01779,28.08,150.39
4950,26.13,0.016,22.03,141.56
4951,14.88,0.01781,32.85,161.14
4952,6.28,0.02182,16.0,208.92
4953,15.05,0.01468,41.36,181.94
4954,21.84,0.01128,23.3,164.17000000000002
4955,16.26,0.00916,33.65,102.85
4956,23.72,0.01374,38.63,238.1
4957,13.92,0.02355,45.56,211.49
4958,20.87,0.02392,43.43,225.01000000000002
4959,9.66,0.02167,34.33,146.48000000000002
4960,23.73,0.01085,25.54,150.85999999999999
4961,18.64,0.0197,30.13,158.44
4962,10.1,0.01927,40.75,119.86
4963,12.3,0.01711,45.1,198.51999999999998
4964,23.72,0.01875,14.15,199.6
4965,17.07,0.01729,25.39,99.95
4966,10.4,0.01914,41.04,103.99000000000001
4967,29.18,0.02289,27.27,188.0
4968,22.88,0.00774,23.29,114.27000000000001
4969,28.93,0.02374,26.45,170.03
4970,15.68,0.0084,34.11,188.47000000000003
4971,16.88,0.00667,49.99,148.28
4972,27.45,0.0294,29.72,201.99
4973,18.13,0.02892,18.34,150.84
4974,22.68,0.00651,16.51,196.85999999999999
4975,11.3,0.01608,11.69,176.18
4976,16.17,0.00966,32.35,212.64
4977,8.09,0.01713,31.78,84.80000000000001
4978,10.15,0.02575,18.21,104.74000000000001
4979,5.02,0.02877,37.81,101.31
4980,5.98,0.02086,39.64,155.95
4981,29.43,0.01385,20.36,203.85000000000002
4982,11.06,0.02008,23.76,143.89
4983,21.58,0.0128,49.62,227.08
4984,25.98,0.02775,24.97,124.05
4985,18.77,0.02676,40.43,141.37
4986,8.83,0.01896,28.11,212.44
4987,23.2,0.01312,41.73,155.6
4988,20.01,0.01233,40.76,209.22
4989,23.28,0.00584,36.71,122.21000000000001
4990,24.24,0.0254,44.19,236.51
4991,29.39,0.01626,47.57,183.76
4992,19.34,0.01313,33.2,197.10000000000002
4993,13.54,0.01678,19.5,82.93
4994,21.21,0.02547,25.95,149.85
4995,6.71,0.00812,40.33,225.49
4996,27.43,0.02644,36.04,217.6
4997,7.98,0.02744,17.11,74.13
4998,13.2,0.02867,12.05,107.6
4999,25.39,0.01494,37.32,153.82
5000,19.93,0.01043,20.04,95.88
